team__displayName,team__abbrName,team__logoId,player__position,player__rosterId,player__fullName,player__yearsPro,player__injuryLength,player__portraitId,player__jerseyNum,gamesPlayed,fantasy_points,recTotalCatches,recAvgCatchPct,recTotalDrops,recTotalLongest,recTotalTDs,recTotalYdsAfterCatch,recTotalYds,recAvgYacPerCatch,recAvgYdsPerCatch,recAvgYdsPerGame
Rams,LAR,23,WR,551027592,Jermaine Rush,2,0,3766,87,11,103.70,40,90.91,3,66,4,237,737,5.92,18.42,57.12
Rams,LAR,23,HB,551029482,Deuce Vaughn,4,7,2443,25,1,1.70,1,100.00,0,7,0,11,7,11.00,7.00,3.50
Rams,LAR,23,WR,551028550,Jonathan Mingo,4,22,2314,9,2,10.50,5,90.00,1,17,0,16,55,3.20,11.00,27.50
Rams,LAR,23,WR,551029109,Rashid Shaheed,5,0,4928,22,13,134.60,63,97.36,2,55,7,270,885,4.29,14.05,58.88
Ravens,BAL,24,HB,551029481,Christian Brown,0,0,3491,33,8,37.30,28,89.58,3,32,1,333,309,11.89,11.04,18.08
Ravens,BAL,24,WR,551029891,James Chavez,0,0,3963,88,12,141.80,49,94.15,4,76,7,371,805,7.57,16.43,60.08
Ravens,BAL,24,TE,551028803,Austin Donahue,1,0,3384,89,3,0.00,0,0.00,3,0,0,0,0,0.00,0.00,0.00
Ravens,BAL,24,TE,551028473,Tim Warren,1,0,3404,82,12,144.90,47,84.63,7,78,7,281,769,5.98,16.36,72.89
Ravens,BAL,24,HB,551028496,Jaleel McLaughlin,4,0,0,30,2,7.80,5,100.00,0,34,0,109,88,21.80,17.60,18.00
Ravens,BAL,24,WR,551028839,Alec Pierce,5,0,4060,10,13,170.40,56,92.87,5,80,9,359,1037,6.41,18.52,68.79
Ravens,BAL,24,WR,551026798,Calvin Austin,5,0,1150,80,2,3.30,2,100.00,0,8,0,1,13,0.50,6.50,4.50
Ravens,BAL,24,TE,551028857,Kyle Pitts,6,0,3807,0,12,81.20,44,80.35,6,66,5,245,716,5.57,16.27,41.69
Ravens,BAL,24,HB,551027791,Najee Harris,6,0,10355,22,3,14.20,7,100.00,0,17,0,46,60,6.57,8.57,3.48
Ravens,BAL,24,WR,551028057,Jerry Jeudy,7,0,3696,7,4,21.80,12,85.42,2,29,0,70,186,5.83,15.50,26.25
Ravens,BAL,24,WR,551028854,Michael Pittman Jr,7,0,532,11,1,5.60,3,75.00,1,19,0,10,26,3.33,8.67,26.00
Saints,NO,26,HB,551029751,Bryce Tharpe,0,0,3763,16,10,42.30,22,100.00,0,48,1,135,203,6.14,9.23,17.44
Saints,NO,26,WR,551029857,Darnell Meadows,0,0,3761,1,4,18.10,10,100.00,0,20,0,33,81,3.30,8.10,8.25
Saints,NO,26,WR,551029883,Max Haywood,0,0,3757,12,4,55.40,21,100.00,0,40,1,70,284,3.33,13.52,35.47
Saints,NO,26,WR,551026731,Deon Langham,1,0,3410,82,9,71.90,31,96.19,2,38,3,125,444,4.03,14.32,36.11
Saints,NO,26,WR,551029283,Jermaine Payne,1,0,3403,88,7,40.80,18,89.29,2,28,0,55,309,3.06,17.17,33.81
Saints,NO,26,HB,551029778,Danny Brothers,2,6,3522,36,6,21.60,17,97.62,1,31,0,105,126,6.18,7.41,14.38
Saints,NO,26,TE,551029335,Gary Chambers,2,0,3360,81,13,114.00,54,94.42,4,42,3,262,880,4.85,16.30,73.32
Saints,NO,26,HB,551027987,Bucky Irving,3,0,10113,7,1,1.30,1,100.00,0,3,0,1,3,1.00,3.00,1.00
Saints,NO,26,HB,551028997,James Robinson,7,0,553,32,1,1.70,1,100.00,0,7,0,3,7,3.00,7.00,0.58
Saints,NO,26,TE,551028732,Josh Oliver,8,0,9590,84,2,6.20,3,100.00,0,15,0,13,32,4.33,10.67,15.50
Saints,NO,26,FB,551026919,Khari Blasingame,8,0,100,34,4,12.10,5,100.00,0,24,0,48,71,9.60,14.20,8.40
Saints,NO,26,WR,551027768,Mecole Hardman Jr,8,0,9489,85,4,31.60,11,100.00,0,45,1,68,146,6.18,13.27,7.39
Saints,NO,26,WR,551026696,Davante Adams,13,0,6328,83,11,119.50,46,97.73,1,47,4,229,580,4.98,12.61,39.37
Seahawks,SEA,27,WR,551029844,Spencer Lambert,1,0,3977,13,1,3.90,2,100.00,0,12,0,6,19,3.00,9.50,4.75
Seahawks,SEA,27,WR,551029828,Tyrone Gates,2,0,3522,87,7,39.40,21,100.00,0,26,2,90,245,4.29,11.67,25.98
Seahawks,SEA,27,WR,551028552,Adonai Mitchell,3,6,10183,86,3,42.10,10,100.00,0,40,3,34,141,3.40,14.10,35.50
Seahawks,SEA,27,TE,551026728,Erick All,3,0,9997,84,1,3.40,2,100.00,0,13,0,2,14,1.00,7.00,1.17
Seahawks,SEA,27,TE,551028720,Chigoziem Okonkwo,5,0,1869,85,11,104.90,45,94.85,3,91,4,331,795,7.36,17.67,75.01
Seahawks,SEA,27,FB,551027863,Connor Heyward,5,0,1764,34,3,2.10,3,100.00,0,15,0,24,29,8.00,9.67,1.78
Seahawks,SEA,27,HB,551028840,Dameon Pierce,5,0,1891,28,12,70.20,29,100.00,0,40,8,216,320,7.45,11.03,24.15
Seahawks,SEA,27,WR,551027061,Treylon Burks,5,0,1226,16,3,2.70,3,83.33,1,53,0,54,83,18.00,27.67,24.59
Seahawks,SEA,27,WR,551029406,Kadarius Toney,6,0,0,0,6,56.20,18,100.00,0,45,5,100,251,5.56,13.94,18.03
Seahawks,SEA,27,WR,551027008,A.J. Brown,8,0,9397,17,13,150.70,50,87.56,5,75,11,331,948,6.62,18.96,72.39
Seahawks,SEA,27,WR,551029058,Deebo Samuel Sr,8,0,9618,1,13,116.40,61,98.59,2,34,11,389,775,6.38,12.70,53.54
Seahawks,SEA,27,TE,551029168,Irv Smith Jr,8,0,9633,81,11,53.20,26,100.00,0,35,0,95,376,3.65,14.46,22.74
Seahawks,SEA,27,HB,551026834,Saquon Barkley,9,15,8813,27,9,40.10,16,100.00,0,72,5,117,273,7.31,17.06,15.52
Seahawks,SEA,27,WR,551029059,Curtis Samuel,10,0,8716,12,1,3.30,1,100.00,0,23,0,1,23,1.00,23.00,11.50
Steelers,PIT,28,WR,551029865,Ryland Logan,0,6,3380,88,1,5.80,3,100.00,0,13,0,11,28,3.67,9.33,4.00
Steelers,PIT,28,HB,551029286,Dorian Edwards,1,0,3942,12,1,7.40,3,100.00,0,17,0,21,44,7.00,14.67,8.80
Steelers,PIT,28,HB,551027889,Sean Moreland,1,0,3704,27,5,18.10,9,100.00,0,19,0,61,96,6.78,10.67,16.35
Steelers,PIT,28,WR,551028546,Marvin Mims Jr,4,0,2312,18,5,65.80,19,100.00,0,48,2,65,348,3.42,18.32,61.03
Steelers,PIT,28,WR,551029237,Amon-Ra St. Brown,6,0,1313,14,10,191.10,49,93.42,4,80,15,445,1033,9.08,21.08,113.11
Steelers,PIT,28,TE,551029727,Brock Wright,6,0,1102,85,2,9.20,2,100.00,0,7,1,6,12,3.00,6.00,1.84
Steelers,PIT,28,WR,551028591,Rondale Moore,6,0,1264,81,11,70.30,36,86.36,2,63,4,173,469,4.81,13.03,29.19
Steelers,PIT,28,TE,551028232,Cole Kmet,7,0,711,87,11,106.90,41,93.64,3,40,4,134,546,3.27,13.32,39.09
Steelers,PIT,28,WR,551028807,Donovan Peoples-Jones,7,0,514,82,8,54.90,21,100.00,0,34,2,61,219,2.90,10.43,15.89
Steelers,PIT,28,HB,551029321,Jonathan Taylor,7,0,604,26,11,111.00,35,93.64,3,70,3,270,379,7.71,10.83,26.69
Steelers,PIT,28,WR,551029292,Courtland Sutton,9,0,9072,84,3,6.50,7,100.00,0,18,0,23,57,3.29,8.14,17.83
Steelers,PIT,28,FB,551028177,Kyle Juszczyk,14,0,6869,44,4,4.50,6,87.50,1,16,0,15,52,2.50,8.67,1.93
Texans,HOU,31,HB,551028861,Jahlil Shields,0,0,3347,33,12,54.70,20,91.67,3,16,1,85,152,4.25,7.60,7.75
Texans,HOU,31,WR,551029889,Justin Holmes,0,0,10353,18,11,36.50,25,93.18,2,29,1,89,322,3.56,12.88,24.44
Texans,HOU,31,WR,551029852,Terry Vincent,1,0,3937,88,2,6.70,4,100.00,0,10,0,6,27,1.50,6.75,12.63
Texans,HOU,31,TE,551027257,Zack Daniels,1,0,3666,12,13,122.90,54,96.15,1,53,5,255,708,4.72,13.11,57.57
Texans,HOU,31,TE,551029543,Darnell Washington,4,0,2453,80,2,1.50,1,50.00,1,5,0,4,5,4.00,5.00,0.73
Texans,HOU,31,WR,551028649,Puka Nacua,4,0,4785,1,13,224.00,54,94.41,3,87,15,501,1220,9.28,22.59,86.01
Texans,HOU,31,HB,551029639,Kyren Williams,5,5,2036,23,1,2.30,1,100.00,0,13,0,4,13,4.00,13.00,13.00
Texans,HOU,31,WR,551029501,Jaylen Waddle,6,0,1374,17,12,143.10,57,100.00,0,78,6,306,874,5.37,15.33,67.56
Texans,HOU,31,HB,551029299,D'Andre Swift,7,0,599,4,2,9.00,2,100.00,0,4,0,7,6,3.50,3.00,2.28
Texans,HOU,31,TE,551029084,Dalton Schultz,9,0,9050,85,9,38.70,13,100.00,0,17,3,45,120,3.46,9.23,10.93
Titans,TEN,29,HB,551027651,Dom Murrell,0,0,3858,24,5,25.50,10,90.00,1,18,1,53,61,5.30,6.10,8.57
Titans,TEN,29,TE,551029723,Marcus Sheldon,0,0,3410,81,3,3.10,2,66.67,1,12,0,11,11,5.50,5.50,0.29
Titans,TEN,29,WR,551027954,Andrew Roth,1,6,4082,10,11,159.00,78,93.40,6,72,12,413,1171,5.29,15.01,106.20
Titans,TEN,29,WR,551027368,Oscar Pryor,1,0,10341,22,2,17.80,5,100.00,0,21,1,19,68,3.80,13.60,12.80
Titans,TEN,29,HB,551029523,Stephen Blake,1,0,3938,28,3,0.90,3,100.00,0,13,0,25,27,8.33,9.00,5.04
Titans,TEN,29,WR,551029846,Thomas Bradshaw,1,0,3884,7,12,148.80,64,92.84,5,87,10,391,1018,6.11,15.91,61.24
Titans,TEN,29,TE,551029609,Jared Wiley,3,0,10294,86,9,55.40,28,93.83,4,60,2,191,385,6.82,13.75,23.68
Titans,TEN,29,WR,551028107,Quentin Johnston,4,0,2241,1,7,43.40,27,99.05,1,29,5,105,274,3.89,10.15,13.59
Titans,TEN,29,TE,551028271,Sam LaPorta,4,0,2286,87,10,115.20,43,93.33,2,59,4,232,671,5.40,15.60,71.41
Titans,TEN,29,WR,551028729,Chris Olave,5,0,1870,12,11,136.20,66,96.55,3,69,6,332,939,5.03,14.23,64.23
Titans,TEN,29,HB,551029508,Kenneth Walker III,5,39,2005,9,2,5.80,4,100.00,0,6,0,11,18,2.75,4.50,6.50
Titans,TEN,29,HB,551027162,Nick Chubb,9,7,8846,2,8,42.60,16,95.83,1,21,2,90,138,5.62,8.62,19.21
Titans,TEN,29,WR,551027361,Stefon Diggs,12,0,7085,82,2,31.90,10,100.00,0,51,1,34,159,3.40,15.90,52.25
Vikings,MIN,30,HB,551029534,Harold Golden,0,0,4080,26,8,59.30,14,93.75,1,67,1,118,156,8.43,11.14,12.48
Vikings,MIN,30,WR,551029833,James Levine,1,0,3938,84,11,95.60,36,91.36,3,69,5,276,780,7.67,21.67,57.67
Vikings,MIN,30,WR,551028952,Brian Hartwell,2,0,3942,85,3,7.70,4,100.00,0,18,0,19,37,4.75,9.25,4.22
Vikings,MIN,30,TE,551027133,Taylor Francisco,2,0,3970,81,6,13.20,8,100.00,0,31,0,11,76,1.38,9.50,4.17
Vikings,MIN,30,WR,551028552,Adonai Mitchell,3,6,10183,86,6,75.10,30,95.24,2,87,5,126,506,4.20,16.87,55.28
Vikings,MIN,30,TE,551026956,Brock Bowers,3,3,10018,89,11,123.60,48,94.70,3,45,11,177,712,3.69,14.83,55.79
Vikings,MIN,30,WR,551027061,Treylon Burks,5,0,1226,16,5,32.60,12,100.00,0,53,2,67,204,5.58,17.00,25.32
Vikings,MIN,30,WR,551029177,DeVonta Smith,6,0,1369,6,12,68.00,37,90.48,4,72,4,263,593,7.11,16.03,37.18
Vikings,MIN,30,TE,551029427,Tommy Tremble,6,0,1376,82,3,14.80,4,88.89,1,42,1,23,84,5.75,21.00,5.07
Vikings,MIN,30,HB,551027637,Antonio Gibson,7,0,297,4,1,3.30,1,100.00,0,23,0,26,23,26.00,23.00,5.75
Vikings,MIN,30,TE,551028595,Foster Moreau,8,0,9579,80,1,0.00,1,100.00,0,7,0,4,7,4.00,7.00,7.00
Vikings,MIN,30,HB,551028440,Christian McCaffrey,10,3,8655,21,4,7.20,6,100.00,0,5,0,14,12,2.33,2.00,1.93
Vikings,MIN,30,FB,551028957,Patrick Ricard,10,0,9274,42,1,2.10,2,100.00,0,2,0,6,1,3.00,0.50,0.20
