id,gameId,league,homeTeam,awayTeam,awayScore,homeScore,isGameOfTheWeek,manual_gotw,seasonIndex,stageIndex,weekIndex,status,simmed,scheduled_date_time,home_team_spread,away_team_spread
3099837,543031522,Magtus,Cowboys,Texans,28,0,False,False,0,1,10,2,False,,0.0,0.0
3099829,543031514,Magtus,Patriots,Rams,45,21,False,False,0,1,10,2,False,,0.0,0.0
3099841,543031526,Magtus,Dolphins,Patriots,17,24,False,False,0,1,11,3,False,,0.0,0.0
3099839,543031524,Magtus,Bears,Vikings,42,24,False,False,0,1,11,2,False,,0.0,0.0
3099847,543031532,Magtus,Packers,49ers,24,30,False,False,0,1,11,3,False,,0.0,0.0
3099849,543031534,Magtus,Rams,Eagles,20,38,False,False,0,1,11,3,False,,0.0,0.0
3099843,543031528,Magtus,Commanders,Cowboys,38,35,False,False,0,1,11,2,False,,0.0,0.0
3099844,543031529,Magtus,Panthers,Chiefs,21,26,False,False,0,1,11,3,False,,0.0,0.0
3099838,543031523,Magtus,Browns,Steelers,24,10,True,False,0,1,11,2,False,,0.0,0.0
3099840,543031525,Magtus,Colts,Lions,14,28,False,False,0,1,11,3,False,,0.0,0.0
3099845,543031530,Magtus,Texans,Titans,19,41,False,False,0,1,11,3,False,,0.0,0.0
3099846,543031531,Magtus,Raiders,Broncos,48,55,False,False,0,1,11,3,False,,0.0,0.0
3099848,543031533,Magtus,Seahawks,Cardinals,7,30,False,False,0,1,11,3,False,,0.0,0.0
3099850,543031535,Magtus,Chargers,Ravens,24,32,False,False,0,1,11,3,False,,0.0,0.0
3099842,543031527,Magtus,Giants,Buccaneers,21,31,False,False,0,1,11,3,False,,0.0,0.0
3099865,543031550,Magtus,Bills,49ers,25,28,False,False,0,1,12,3,False,,0.0,0.0
3099852,543031537,Magtus,Cowboys,Giants,20,33,False,False,0,1,12,3,False,,0.0,0.0
3099853,543031538,Magtus,Packers,Dolphins,26,31,False,False,0,1,12,3,False,,0.0,0.0
3099851,543031536,Magtus,Lions,Bears,19,34,True,False,0,1,12,3,False,,0.0,0.0
3099860,543031545,Magtus,Commanders,Titans,28,33,False,False,0,1,12,3,False,,0.0,0.0
3099863,543031548,Magtus,Panthers,Buccaneers,21,33,False,False,0,1,12,3,False,,0.0,0.0
3099864,543031549,Magtus,Ravens,Eagles,21,40,False,False,0,1,12,3,False,,0.0,0.0
3099866,543031551,Magtus,Broncos,Browns,14,42,False,False,0,1,12,3,False,,0.0,0.0
3099855,543031540,Magtus,Falcons,Chargers,28,21,False,False,0,1,12,2,False,,0.0,0.0
3099856,543031541,Magtus,Bengals,Steelers,28,13,False,False,0,1,12,2,False,,0.0,0.0
3099857,543031542,Magtus,Vikings,Cardinals,24,21,False,False,0,1,12,2,False,,0.0,0.0
3099858,543031543,Magtus,Patriots,Colts,27,30,False,False,0,1,12,3,False,,0.0,0.0
3099859,543031544,Magtus,Jets,Seahawks,34,10,False,False,0,1,12,2,False,,0.0,0.0
3099861,543031546,Magtus,Jaguars,Texans,52,41,False,False,0,1,12,2,False,,0.0,0.0
3099862,543031547,Magtus,Saints,Rams,48,30,False,False,0,1,12,2,False,,0.0,0.0
3099854,543031539,Magtus,Chiefs,Raiders,28,27,False,False,0,1,12,2,False,,0.0,0.0
3099867,543031552,Magtus,Lions,Packers,36,44,True,False,0,1,13,3,False,,0.0,0.0
3099869,543031554,Magtus,Dolphins,Jets,17,34,False,False,0,1,13,3,False,,0.0,0.0
3099868,543031553,Magtus,Titans,Jaguars,28,3,False,False,0,1,13,2,False,,0.0,0.0
3099870,543031555,Magtus,Vikings,Falcons,34,7,False,False,0,1,13,2,False,,0.0,0.0
3099871,543031556,Magtus,Giants,Saints,35,3,False,False,0,1,13,2,False,,0.0,0.0
3099873,543031558,Magtus,Steelers,Browns,42,7,False,False,0,1,13,2,False,,0.0,0.0
3099874,543031559,Magtus,Buccaneers,Raiders,52,24,False,False,0,1,13,2,False,,0.0,0.0
3099875,543031560,Magtus,Cardinals,Seahawks,32,27,False,False,0,1,13,2,False,,0.0,0.0
3099876,543031561,Magtus,Rams,Bills,27,24,False,False,0,1,13,2,False,,0.0,0.0
3099877,543031562,Magtus,49ers,Bears,14,35,False,False,0,1,13,3,False,,0.0,0.0
3099872,543031557,Magtus,Eagles,Panthers,26,31,False,False,0,1,13,3,False,,0.0,0.0
3099878,543031563,Magtus,Chiefs,Chargers,31,31,False,False,0,1,13,4,False,,0.0,0.0
3099879,543031564,Magtus,Cowboys,Bengals,24,31,False,False,0,1,13,3,False,,0.0,0.0
3099890,543031575,Magtus,Eagles,Steelers,17,14,False,False,0,1,14,2,False,,0.0,0.0
3099894,543031579,Magtus,Vikings,Bears,7,35,False,False,0,1,14,3,False,,0.0,0.0
3099893,543031578,Magtus,Seahawks,Packers,14,42,False,False,0,1,14,3,False,,0.0,0.0
3099883,543031568,Magtus,Saints,Commanders,40,35,False,False,0,1,14,2,False,,0.0,0.0
3099884,543031569,Magtus,Giants,Ravens,31,29,False,False,0,1,14,2,False,,0.0,0.0
3099887,543031572,Magtus,Texans,Dolphins,21,31,False,False,0,1,14,3,False,,0.0,0.0
3099895,543031580,Magtus,Raiders,Falcons,30,8,False,False,0,1,14,2,False,,0.0,0.0
3099892,543031577,Magtus,Chargers,Buccaneers,10,28,False,False,0,1,14,3,False,,0.0,0.0
3099889,543031574,Magtus,Lions,Bills,45,21,False,False,0,1,14,2,False,,0.0,0.0
3099880,543031565,Magtus,49ers,Rams,35,10,True,False,0,1,14,2,False,,0.0,0.0
3099881,543031566,Magtus,Browns,Chiefs,31,21,False,False,0,1,14,2,False,,0.0,0.0
3099882,543031567,Magtus,Titans,Bengals,34,31,False,False,0,1,14,2,False,,0.0,0.0
3099885,543031570,Magtus,Panthers,Cowboys,35,28,False,False,0,1,14,2,False,,0.0,0.0
3099886,543031571,Magtus,Jaguars,Jets,23,31,False,False,0,1,14,3,False,,0.0,0.0
3099888,543031573,Magtus,Broncos,Colts,38,21,False,False,0,1,14,2,False,,0.0,0.0
3099891,543031576,Magtus,Cardinals,Patriots,27,6,False,False,0,1,14,2,False,,0.0,0.0
3099908,543031593,Magtus,Raiders,Jaguars,38,24,False,False,0,1,15,2,False,,0.0,0.0
3099902,543031587,Magtus,Colts,Titans,7,17,False,False,0,1,15,3,False,,0.0,0.0
